policy_id,policyholder_id,policy_type,coverage_amount,premium_amount,status,start_date,end_date,deductible,coverage_limits
POL_PH_000084_2,PH_000084,Auto,45.4,100,Active,2023-10-04 20:57:36.567824,2024-10-03 20:57:36.567824,780.9,"{'per_incident': 36.32, 'annual': 45.4, 'lifetime': 90.8}"
POL_PH_000085_1,PH_000085,Auto,76.28,100,Active,2023-02-19 20:57:36.567824,2024-02-19 20:57:36.567824,3192.93,"{'per_incident': 61.02, 'annual': 76.28, 'lifetime': 152.56}"
POL_PH_000086_1,PH_000086,Health,49.05,100,Active,2025-07-29 20:57:36.567824,2026-07-29 20:57:36.567824,836.72,"{'per_incident': 39.24, 'annual': 49.05, 'lifetime': 98.1}"
POL_PH_000087_1,PH_000087,Life,33.6,100,Active,2024-02-25 20:57:36.567824,2025-02-24 20:57:36.567824,1809.66,"{'per_incident': 26.88, 'annual': 33.6, 'lifetime': 67.2}"
POL_PH_000087_2,PH_000087,Health,79.64,100,Active,2024-06-18 20:57:36.567824,2025-06-18 20:57:36.567824,4868.45,"{'per_incident': 63.71, 'annual': 79.64, 'lifetime': 159.28}"
POL_PH_000088_1,PH_000088,Life,185.51,100,Active,2024-03-28 20:57:36.567824,2025-03-28 20:57:36.567824,3980.9,"{'per_incident': 148.41, 'annual': 185.51, 'lifetime': 371.02}"
POL_PH_000089_1,PH_000089,Life,155.99,100,Active,2025-04-05 20:57:36.567824,2026-04-05 20:57:36.567824,4101.01,"{'per_incident': 124.79, 'annual': 155.99, 'lifetime': 311.98}"
POL_PH_000090_1,PH_000090,Home,113.17,100,Active,2023-09-04 20:57:36.567824,2024-09-03 20:57:36.567824,539.2,"{'per_incident': 90.54, 'annual': 113.17, 'lifetime': 226.34}"
POL_PH_000090_2,PH_000090,Disability,103.24,100,Active,2024-03-14 20:57:36.567824,2025-03-14 20:57:36.567824,4497.37,"{'per_incident': 82.59, 'annual': 103.24, 'lifetime': 206.48}"
POL_PH_000091_1,PH_000091,Health,214.72,100,Inactive,2025-01-12 20:57:36.567824,2026-01-12 20:57:36.567824,2111.94,"{'per_incident': 171.78, 'annual': 214.72, 'lifetime': 429.44}"
POL_PH_000092_1,PH_000092,Home,44.78,100,Active,2025-08-19 20:57:36.567824,2026-08-19 20:57:36.567824,4744.16,"{'per_incident': 35.82, 'annual': 44.78, 'lifetime': 89.56}"
POL_PH_000092_2,PH_000092,Auto,51.2,100,Active,2025-05-15 20:57:36.568824,2026-05-15 20:57:36.568824,4130.21,"{'per_incident': 40.96, 'annual': 51.2, 'lifetime': 102.4}"
POL_PH_000093_1,PH_000093,Life,174.49,100,Active,2023-06-23 20:57:36.568824,2024-06-22 20:57:36.568824,1772.81,"{'per_incident': 139.59, 'annual': 174.49, 'lifetime': 348.98}"
POL_PH_000094_1,PH_000094,Health,113.59,100,Inactive,2023-03-08 20:57:36.568824,2024-03-07 20:57:36.568824,4046.32,"{'per_incident': 90.87, 'annual': 113.59, 'lifetime': 227.18}"
POL_PH_000095_1,PH_000095,Home,54.24,100,Active,2023-04-15 20:57:36.568824,2024-04-14 20:57:36.568824,4974.98,"{'per_incident': 43.39, 'annual': 54.24, 'lifetime': 108.48}"
POL_PH_000096_1,PH_000096,Health,121.92,100,Inactive,2024-09-15 20:57:36.568824,2025-09-15 20:57:36.568824,1748.04,"{'per_incident': 97.54, 'annual': 121.92, 'lifetime': 243.84}"
POL_PH_000097_1,PH_000097,Life,78.59,100,Active,2023-04-27 20:57:36.568824,2024-04-26 20:57:36.568824,3803.61,"{'per_incident': 62.87, 'annual': 78.59, 'lifetime': 157.18}"
POL_PH_000098_1,PH_000098,Auto,85.13,100,Active,2022-11-16 20:57:36.568824,2023-11-16 20:57:36.568824,3223.59,"{'per_incident': 68.1, 'annual': 85.13, 'lifetime': 170.26}"
POL_PH_000099_1,PH_000099,Auto,169.89,100,Active,2023-07-08 20:57:36.568824,2024-07-07 20:57:36.568824,2408.97,"{'per_incident': 135.91, 'annual': 169.89, 'lifetime': 339.78}"
POL_PH_000100_1,PH_000100,Disability,146.43,100,Active,2023-09-02 20:57:36.568824,2024-09-01 20:57:36.568824,3816.9,"{'per_incident': 117.14, 'annual': 146.43, 'lifetime': 292.86}"
POL_PH_000100_2,PH_000100,Home,389.05,100,Inactive,2023-07-15 20:57:36.568824,2024-07-14 20:57:36.568824,2720.66,"{'per_incident': 311.24, 'annual': 389.05, 'lifetime': 778.1}"
POL_PH_000101_1,PH_000101,Auto,231.64,100,Active,2025-01-26 20:57:36.568824,2026-01-26 20:57:36.568824,213.65,"{'per_incident': 185.31, 'annual': 231.64, 'lifetime': 463.28}"
POL_PH_000101_2,PH_000101,Disability,161.59,100,Active,2022-12-14 20:57:36.568824,2023-12-14 20:57:36.568824,2756.57,"{'per_incident': 129.27, 'annual': 161.59, 'lifetime': 323.18}"
POL_PH_000101_3,PH_000101,Life,192.4,100,Active,2024-05-17 20:57:36.568824,2025-05-17 20:57:36.568824,2032.5,"{'per_incident': 153.92, 'annual': 192.4, 'lifetime': 384.8}"
POL_PH_000102_1,PH_000102,Life,32.75,100,Inactive,2024-09-22 20:57:36.568824,2025-09-22 20:57:36.568824,709.25,"{'per_incident': 26.2, 'annual': 32.75, 'lifetime': 65.5}"
POL_PH_000102_2,PH_000102,Auto,17.62,100,Inactive,2023-02-09 20:57:36.568824,2024-02-09 20:57:36.568824,2939.56,"{'per_incident': 14.1, 'annual': 17.62, 'lifetime': 35.24}"
POL_PH_000102_3,PH_000102,Disability,21.57,100,Cancelled,2025-03-24 20:57:36.568824,2026-03-24 20:57:36.568824,4149.57,"{'per_incident': 17.26, 'annual': 21.57, 'lifetime': 43.14}"
POL_PH_000103_1,PH_000103,Auto,217.66,100,Active,2025-06-14 20:57:36.568824,2026-06-14 20:57:36.568824,3084.89,"{'per_incident': 174.13, 'annual': 217.66, 'lifetime': 435.32}"
POL_PH_000103_2,PH_000103,Health,208.03,100,Active,2023-12-27 20:57:36.568824,2024-12-26 20:57:36.568824,2341.0,"{'per_incident': 166.42, 'annual': 208.03, 'lifetime': 416.06}"
POL_PH_000104_1,PH_000104,Auto,202.77,100,Active,2025-07-11 20:57:36.569831,2026-07-11 20:57:36.569831,4935.47,"{'per_incident': 162.22, 'annual': 202.77, 'lifetime': 405.54}"
POL_PH_000104_2,PH_000104,Auto,289.08,100,Active,2023-11-08 20:57:36.569831,2024-11-07 20:57:36.569831,4512.15,"{'per_incident': 231.26, 'annual': 289.08, 'lifetime': 578.16}"
POL_PH_000105_1,PH_000105,Life,44.44,100,Active,2024-03-05 20:57:36.569831,2025-03-05 20:57:36.569831,1792.76,"{'per_incident': 35.55, 'annual': 44.44, 'lifetime': 88.88}"
POL_PH_000106_1,PH_000106,Auto,274.79,100,Inactive,2025-01-19 20:57:36.569831,2026-01-19 20:57:36.569831,3915.01,"{'per_incident': 219.83, 'annual': 274.79, 'lifetime': 549.58}"
POL_PH_000106_2,PH_000106,Home,134.82,100,Active,2025-03-23 20:57:36.569831,2026-03-23 20:57:36.569831,1031.12,"{'per_incident': 107.86, 'annual': 134.82, 'lifetime': 269.64}"
POL_PH_000107_1,PH_000107,Disability,744.89,100,Active,2023-09-21 20:57:36.569831,2024-09-20 20:57:36.569831,4992.09,"{'per_incident': 595.91, 'annual': 744.89, 'lifetime': 1489.78}"
POL_PH_000107_2,PH_000107,Home,423.37,100,Active,2024-09-07 20:57:36.569831,2025-09-07 20:57:36.569831,577.88,"{'per_incident': 338.7, 'annual': 423.37, 'lifetime': 846.74}"
POL_PH_000108_1,PH_000108,Auto,177.45,100,Active,2023-07-15 20:57:36.569831,2024-07-14 20:57:36.569831,4959.13,"{'per_incident': 141.96, 'annual': 177.45, 'lifetime': 354.9}"
POL_PH_000108_2,PH_000108,Auto,178.25,100,Active,2024-09-26 20:57:36.569831,2025-09-26 20:57:36.569831,3665.6,"{'per_incident': 142.6, 'annual': 178.25, 'lifetime': 356.5}"
POL_PH_000109_1,PH_000109,Auto,136.78,100,Active,2025-03-21 20:57:36.570827,2026-03-21 20:57:36.570827,2087.84,"{'per_incident': 109.42, 'annual': 136.78, 'lifetime': 273.56}"
POL_PH_000110_1,PH_000110,Disability,330.45,100,Inactive,2025-02-12 20:57:36.570827,2026-02-12 20:57:36.570827,3703.87,"{'per_incident': 264.36, 'annual': 330.45, 'lifetime': 660.9}"
POL_PH_000111_1,PH_000111,Auto,100.56,100,Active,2023-09-29 20:57:36.570827,2024-09-28 20:57:36.570827,958.31,"{'per_incident': 80.45, 'annual': 100.56, 'lifetime': 201.12}"
POL_PH_000111_2,PH_000111,Home,79.36,100,Active,2022-12-07 20:57:36.570827,2023-12-07 20:57:36.570827,2622.78,"{'per_incident': 63.49, 'annual': 79.36, 'lifetime': 158.72}"
POL_PH_000111_3,PH_000111,Life,144.39,100,Inactive,2025-06-19 20:57:36.570827,2026-06-19 20:57:36.570827,2139.14,"{'per_incident': 115.51, 'annual': 144.39, 'lifetime': 288.78}"
POL_PH_000112_1,PH_000112,Auto,157.28,100,Active,2023-03-22 20:57:36.570827,2024-03-21 20:57:36.570827,1952.73,"{'per_incident': 125.82, 'annual': 157.28, 'lifetime': 314.56}"
POL_PH_000113_1,PH_000113,Home,104.76,100,Active,2024-09-18 20:57:36.570827,2025-09-18 20:57:36.570827,3018.05,"{'per_incident': 83.81, 'annual': 104.76, 'lifetime': 209.52}"
POL_PH_000113_2,PH_000113,Disability,73.95,100,Active,2023-03-16 20:57:36.570827,2024-03-15 20:57:36.570827,3999.74,"{'per_incident': 59.16, 'annual': 73.95, 'lifetime': 147.9}"
POL_PH_000113_3,PH_000113,Home,60.44,100,Cancelled,2024-10-04 20:57:36.570827,2025-10-04 20:57:36.570827,4801.03,"{'per_incident': 48.35, 'annual': 60.44, 'lifetime': 120.88}"
POL_PH_000114_1,PH_000114,Auto,212.25,100,Active,2025-05-04 20:57:36.571827,2026-05-04 20:57:36.571827,4233.47,"{'per_incident': 169.8, 'annual': 212.25, 'lifetime': 424.5}"
POL_PH_000114_2,PH_000114,Home,295.06,100,Active,2025-01-26 20:57:36.571827,2026-01-26 20:57:36.571827,1835.43,"{'per_incident': 236.05, 'annual': 295.06, 'lifetime': 590.12}"
POL_PH_000115_1,PH_000115,Health,67.73,100,Active,2023-10-13 20:57:36.571827,2024-10-12 20:57:36.571827,1095.72,"{'per_incident': 54.18, 'annual': 67.73, 'lifetime': 135.46}"
POL_PH_000115_2,PH_000115,Home,40.3,100,Active,2024-06-27 20:57:36.571827,2025-06-27 20:57:36.571827,171.93,"{'per_incident': 32.24, 'annual': 40.3, 'lifetime': 80.6}"
POL_PH_000115_3,PH_000115,Health,14.19,100,Active,2024-07-28 20:57:36.571827,2025-07-28 20:57:36.571827,4220.65,"{'per_incident': 11.35, 'annual': 14.19, 'lifetime': 28.38}"
POL_PH_000116_1,PH_000116,Health,408.57,100,Active,2023-05-06 20:57:36.571827,2024-05-05 20:57:36.571827,4565.9,"{'per_incident': 326.86, 'annual': 408.57, 'lifetime': 817.14}"
POL_PH_000117_1,PH_000117,Auto,168.54,100,Active,2024-02-25 20:57:36.571827,2025-02-24 20:57:36.571827,543.91,"{'per_incident': 134.83, 'annual': 168.54, 'lifetime': 337.08}"
POL_PH_000118_1,PH_000118,Auto,22.97,100,Active,2024-01-23 20:57:36.571827,2025-01-22 20:57:36.571827,4464.18,"{'per_incident': 18.38, 'annual': 22.97, 'lifetime': 45.94}"
POL_PH_000119_1,PH_000119,Life,133.18,100,Active,2023-12-21 20:57:36.571827,2024-12-20 20:57:36.571827,4127.96,"{'per_incident': 106.54, 'annual': 133.18, 'lifetime': 266.36}"
POL_PH_000119_2,PH_000119,Auto,53.34,100,Active,2024-04-22 20:57:36.571827,2025-04-22 20:57:36.571827,1600.66,"{'per_incident': 42.67, 'annual': 53.34, 'lifetime': 106.68}"
POL_PH_000120_1,PH_000120,Auto,44.11,100,Active,2025-02-06 20:57:36.572825,2026-02-06 20:57:36.572825,2727.89,"{'per_incident': 35.29, 'annual': 44.11, 'lifetime': 88.22}"
POL_PH_000121_1,PH_000121,Auto,162.44,100,Active,2025-05-12 20:57:36.572825,2026-05-12 20:57:36.572825,2905.85,"{'per_incident': 129.95, 'annual': 162.44, 'lifetime': 324.88}"
POL_PH_000122_1,PH_000122,Auto,116.26,100,Active,2023-06-09 20:57:36.572825,2024-06-08 20:57:36.572825,4896.93,"{'per_incident': 93.01, 'annual': 116.26, 'lifetime': 232.52}"
POL_PH_000123_1,PH_000123,Home,72.49,100,Inactive,2022-11-20 20:57:36.572825,2023-11-20 20:57:36.572825,4302.06,"{'per_incident': 57.99, 'annual': 72.49, 'lifetime': 144.98}"
POL_PH_000124_1,PH_000124,Disability,64.91,100,Inactive,2024-10-11 20:57:36.572825,2025-10-11 20:57:36.572825,3158.28,"{'per_incident': 51.93, 'annual': 64.91, 'lifetime': 129.82}"
POL_PH_000124_2,PH_000124,Disability,45.26,100,Cancelled,2025-05-02 20:57:36.572825,2026-05-02 20:57:36.572825,1959.88,"{'per_incident': 36.21, 'annual': 45.26, 'lifetime': 90.52}"
POL_PH_000125_1,PH_000125,Auto,583.19,100,Active,2023-08-14 20:57:36.572825,2024-08-13 20:57:36.572825,204.37,"{'per_incident': 466.55, 'annual': 583.19, 'lifetime': 1166.38}"
POL_PH_000125_2,PH_000125,Auto,711.7,100,Active,2025-08-14 20:57:36.572825,2026-08-14 20:57:36.572825,367.49,"{'per_incident': 569.36, 'annual': 711.7, 'lifetime': 1423.4}"
POL_PH_000126_1,PH_000126,Life,29.19,100,Active,2023-03-30 20:57:36.572825,2024-03-29 20:57:36.572825,2674.52,"{'per_incident': 23.35, 'annual': 29.19, 'lifetime': 58.38}"
POL_PH_000126_2,PH_000126,Disability,62.03,100,Active,2025-02-23 20:57:36.572825,2026-02-23 20:57:36.572825,4720.53,"{'per_incident': 49.62, 'annual': 62.03, 'lifetime': 124.06}"
POL_PH_000127_1,PH_000127,Auto,30.81,100,Active,2023-12-27 20:57:36.572825,2024-12-26 20:57:36.572825,1835.84,"{'per_incident': 24.65, 'annual': 30.81, 'lifetime': 61.62}"
POL_PH_000128_1,PH_000128,Auto,91.71,100,Active,2022-12-12 20:57:36.572825,2023-12-12 20:57:36.572825,3587.24,"{'per_incident': 73.37, 'annual': 91.71, 'lifetime': 183.42}"
POL_PH_000129_1,PH_000129,Disability,401.62,100,Active,2024-07-09 20:57:36.572825,2025-07-09 20:57:36.572825,381.9,"{'per_incident': 321.3, 'annual': 401.62, 'lifetime': 803.24}"
POL_PH_000129_2,PH_000129,Auto,425.54,100,Active,2025-02-04 20:57:36.572825,2026-02-04 20:57:36.572825,3274.61,"{'per_incident': 340.43, 'annual': 425.54, 'lifetime': 851.08}"
POL_PH_000130_1,PH_000130,Health,83.84,100,Active,2025-06-30 20:57:36.572825,2026-06-30 20:57:36.572825,1257.53,"{'per_incident': 67.07, 'annual': 83.84, 'lifetime': 167.68}"
POL_PH_000131_1,PH_000131,Health,305.26,100,Active,2024-06-24 20:57:36.573831,2025-06-24 20:57:36.573831,4099.34,"{'per_incident': 244.21, 'annual': 305.26, 'lifetime': 610.52}"
POL_PH_000132_1,PH_000132,Auto,279.89,100,Active,2024-09-06 20:57:36.573831,2025-09-06 20:57:36.573831,3597.98,"{'per_incident': 223.91, 'annual': 279.89, 'lifetime': 559.78}"
POL_PH_000133_1,PH_000133,Home,33.05,100,Inactive,2024-01-02 20:57:36.573831,2025-01-01 20:57:36.573831,1478.55,"{'per_incident': 26.44, 'annual': 33.05, 'lifetime': 66.1}"
POL_PH_000134_1,PH_000134,Auto,28.14,100,Active,2025-03-07 20:57:36.573831,2026-03-07 20:57:36.573831,4871.04,"{'per_incident': 22.51, 'annual': 28.14, 'lifetime': 56.28}"
POL_PH_000135_1,PH_000135,Auto,134.03,100,Active,2022-12-26 20:57:36.573831,2023-12-26 20:57:36.573831,3835.11,"{'per_incident': 107.22, 'annual': 134.03, 'lifetime': 268.06}"
POL_PH_000136_1,PH_000136,Disability,379.75,100,Active,2024-12-28 20:57:36.573831,2025-12-28 20:57:36.573831,3482.25,"{'per_incident': 303.8, 'annual': 379.75, 'lifetime': 759.5}"
POL_PH_000137_1,PH_000137,Home,99.6,100,Active,2023-11-29 20:57:36.573831,2024-11-28 20:57:36.573831,2238.33,"{'per_incident': 79.68, 'annual': 99.6, 'lifetime': 199.2}"
POL_PH_000138_1,PH_000138,Auto,26.06,100,Active,2023-05-30 20:57:36.573831,2024-05-29 20:57:36.573831,2092.27,"{'per_incident': 20.85, 'annual': 26.06, 'lifetime': 52.12}"
POL_PH_000139_1,PH_000139,Health,262.32,100,Active,2022-12-31 20:57:36.573831,2023-12-31 20:57:36.573831,3201.91,"{'per_incident': 209.86, 'annual': 262.32, 'lifetime': 524.64}"
POL_PH_000139_2,PH_000139,Health,628.69,100,Active,2022-11-24 20:57:36.573831,2023-11-24 20:57:36.573831,1436.01,"{'per_incident': 502.95, 'annual': 628.69, 'lifetime': 1257.38}"
POL_PH_000140_1,PH_000140,Auto,92.71,100,Active,2024-02-26 20:57:36.573831,2025-02-25 20:57:36.573831,3991.0,"{'per_incident': 74.17, 'annual': 92.71, 'lifetime': 185.42}"
POL_PH_000141_1,PH_000141,Health,36.41,100,Active,2025-02-16 20:57:36.573831,2026-02-16 20:57:36.573831,3086.3,"{'per_incident': 29.13, 'annual': 36.41, 'lifetime': 72.82}"
POL_PH_000141_2,PH_000141,Disability,46.86,100,Active,2023-06-20 20:57:36.573831,2024-06-19 20:57:36.573831,3779.23,"{'per_incident': 37.49, 'annual': 46.86, 'lifetime': 93.72}"
POL_PH_000142_1,PH_000142,Health,117.13,100,Inactive,2024-08-08 20:57:36.573831,2025-08-08 20:57:36.573831,984.34,"{'per_incident': 93.7, 'annual': 117.13, 'lifetime': 234.26}"
POL_PH_000143_1,PH_000143,Life,306.25,100,Active,2023-07-24 20:57:36.573831,2024-07-23 20:57:36.573831,4005.81,"{'per_incident': 245.0, 'annual': 306.25, 'lifetime': 612.5}"
POL_PH_000143_2,PH_000143,Home,263.75,100,Active,2023-07-02 20:57:36.574831,2024-07-01 20:57:36.574831,3542.25,"{'per_incident': 211.0, 'annual': 263.75, 'lifetime': 527.5}"
POL_PH_000144_1,PH_000144,Home,233.27,100,Active,2023-07-27 20:57:36.574831,2024-07-26 20:57:36.574831,573.45,"{'per_incident': 186.62, 'annual': 233.27, 'lifetime': 466.54}"
POL_PH_000144_2,PH_000144,Life,237.06,100,Active,2024-08-04 20:57:36.574831,2025-08-04 20:57:36.574831,4107.58,"{'per_incident': 189.65, 'annual': 237.06, 'lifetime': 474.12}"
POL_PH_000145_1,PH_000145,Life,223.43,100,Inactive,2023-02-21 20:57:36.574831,2024-02-21 20:57:36.574831,153.64,"{'per_incident': 178.74, 'annual': 223.43, 'lifetime': 446.86}"
POL_PH_000146_1,PH_000146,Auto,207.85,100,Active,2025-05-22 20:57:36.574831,2026-05-22 20:57:36.574831,286.53,"{'per_incident': 166.28, 'annual': 207.85, 'lifetime': 415.7}"
POL_PH_000146_2,PH_000146,Life,61.63,100,Inactive,2024-02-29 20:57:36.574831,2025-02-28 20:57:36.574831,3507.21,"{'per_incident': 49.3, 'annual': 61.63, 'lifetime': 123.26}"
POL_PH_000147_1,PH_000147,Home,34.19,100,Cancelled,2023-03-05 20:57:36.574831,2024-03-04 20:57:36.574831,3310.78,"{'per_incident': 27.35, 'annual': 34.19, 'lifetime': 68.38}"
POL_PH_000148_1,PH_000148,Home,251.01,100,Active,2023-01-12 20:57:36.574831,2024-01-12 20:57:36.574831,2062.22,"{'per_incident': 200.81, 'annual': 251.01, 'lifetime': 502.02}"
POL_PH_000149_1,PH_000149,Life,27.04,100,Active,2024-02-29 20:57:36.574831,2025-02-28 20:57:36.574831,1464.38,"{'per_incident': 21.63, 'annual': 27.04, 'lifetime': 54.08}"
POL_PH_000149_2,PH_000149,Auto,36.93,100,Inactive,2024-05-15 20:57:36.574831,2025-05-15 20:57:36.574831,438.12,"{'per_incident': 29.54, 'annual': 36.93, 'lifetime': 73.86}"
POL_PH_000150_1,PH_000150,Home,34.25,100,Active,2024-02-18 20:57:36.574831,2025-02-17 20:57:36.574831,3636.87,"{'per_incident': 27.4, 'annual': 34.25, 'lifetime': 68.5}"
POL_PH_000151_1,PH_000151,Life,62.82,100,Active,2025-04-17 20:57:36.574831,2026-04-17 20:57:36.574831,2423.53,"{'per_incident': 50.26, 'annual': 62.82, 'lifetime': 125.64}"
POL_PH_000151_2,PH_000151,Home,79.55,100,Active,2024-10-16 20:57:36.574831,2025-10-16 20:57:36.574831,2935.12,"{'per_incident': 63.64, 'annual': 79.55, 'lifetime': 159.1}"
POL_PH_000151_3,PH_000151,Auto,165.12,100,Active,2025-02-04 20:57:36.574831,2026-02-04 20:57:36.574831,3439.61,"{'per_incident': 132.1, 'annual': 165.12, 'lifetime': 330.24}"
POL_PH_000152_1,PH_000152,Health,43.51,100,Active,2025-02-27 20:57:36.574831,2026-02-27 20:57:36.574831,3384.3,"{'per_incident': 34.81, 'annual': 43.51, 'lifetime': 87.02}"
POL_PH_000152_2,PH_000152,Home,34.7,100,Active,2023-09-17 20:57:36.574831,2024-09-16 20:57:36.574831,1331.44,"{'per_incident': 27.76, 'annual': 34.7, 'lifetime': 69.4}"
POL_PH_000153_1,PH_000153,Auto,88.44,100,Active,2023-04-27 20:57:36.574831,2024-04-26 20:57:36.574831,3352.16,"{'per_incident': 70.75, 'annual': 88.44, 'lifetime': 176.88}"
POL_PH_000154_1,PH_000154,Health,137.28,100,Inactive,2024-05-13 20:57:36.574831,2025-05-13 20:57:36.574831,4988.1,"{'per_incident': 109.82, 'annual': 137.28, 'lifetime': 274.56}"
POL_PH_000155_1,PH_000155,Home,485.64,100,Active,2025-04-19 20:57:36.575832,2026-04-19 20:57:36.575832,2317.33,"{'per_incident': 388.51, 'annual': 485.64, 'lifetime': 971.28}"
POL_PH_000156_1,PH_000156,Auto,509.67,100,Active,2023-06-21 20:57:36.575832,2024-06-20 20:57:36.575832,3057.2,"{'per_incident': 407.74, 'annual': 509.67, 'lifetime': 1019.34}"
POL_PH_000157_1,PH_000157,Auto,67.73,100,Active,2023-04-17 20:57:36.575832,2024-04-16 20:57:36.575832,364.36,"{'per_incident': 54.18, 'annual': 67.73, 'lifetime': 135.46}"
POL_PH_000158_1,PH_000158,Life,127.19,100,Active,2022-12-23 20:57:36.575832,2023-12-23 20:57:36.575832,4293.82,"{'per_incident': 101.75, 'annual': 127.19, 'lifetime': 254.38}"
POL_PH_000159_1,PH_000159,Disability,141.9,100,Active,2024-04-26 20:57:36.575832,2025-04-26 20:57:36.575832,984.17,"{'per_incident': 113.52, 'annual': 141.9, 'lifetime': 283.8}"
POL_PH_000160_1,PH_000160,Disability,107.57,100,Active,2022-12-20 20:57:36.575832,2023-12-20 20:57:36.575832,2864.73,"{'per_incident': 86.06, 'annual': 107.57, 'lifetime': 215.14}"
POL_PH_000161_1,PH_000161,Health,183.06,100,Active,2023-12-18 20:57:36.575832,2024-12-17 20:57:36.575832,263.61,"{'per_incident': 146.45, 'annual': 183.06, 'lifetime': 366.12}"
POL_PH_000162_1,PH_000162,Home,46.95,100,Active,2025-03-13 20:57:36.575832,2026-03-13 20:57:36.575832,2021.36,"{'per_incident': 37.56, 'annual': 46.95, 'lifetime': 93.9}"
POL_PH_000163_1,PH_000163,Life,58.0,100,Active,2023-06-05 20:57:36.575832,2024-06-04 20:57:36.575832,4143.07,"{'per_incident': 46.4, 'annual': 58.0, 'lifetime': 116.0}"
POL_PH_000164_1,PH_000164,Home,145.64,100,Active,2025-06-11 20:57:36.575832,2026-06-11 20:57:36.575832,2181.82,"{'per_incident': 116.51, 'annual': 145.64, 'lifetime': 291.28}"
POL_PH_000165_1,PH_000165,Life,266.33,100,Active,2022-10-28 20:57:36.575832,2023-10-28 20:57:36.575832,3807.49,"{'per_incident': 213.06, 'annual': 266.33, 'lifetime': 532.66}"
POL_PH_000165_2,PH_000165,Home,119.18,100,Active,2022-09-28 20:57:36.575832,2023-09-28 20:57:36.575832,2203.52,"{'per_incident': 95.34, 'annual': 119.18, 'lifetime': 238.36}"
POL_PH_000166_1,PH_000166,Disability,22.06,100,Inactive,2024-10-24 20:57:36.575832,2025-10-24 20:57:36.575832,2173.44,"{'per_incident': 17.65, 'annual': 22.06, 'lifetime': 44.12}"
POL_PH_000167_1,PH_000167,Health,115.46,100,Active,2024-12-18 20:57:36.575832,2025-12-18 20:57:36.575832,3225.44,"{'per_incident': 92.37, 'annual': 115.46, 'lifetime': 230.92}"
POL_PH_000167_2,PH_000167,Home,188.02,100,Active,2023-02-14 20:57:36.575832,2024-02-14 20:57:36.575832,2228.32,"{'per_incident': 150.42, 'annual': 188.02, 'lifetime': 376.04}"
POL_PH_000168_1,PH_000168,Life,68.58,100,Active,2024-09-01 20:57:36.575832,2025-09-01 20:57:36.575832,3250.79,"{'per_incident': 54.86, 'annual': 68.58, 'lifetime': 137.16}"
POL_PH_000169_1,PH_000169,Auto,200.51,100,Active,2024-09-13 20:57:36.576832,2025-09-13 20:57:36.576832,615.07,"{'per_incident': 160.41, 'annual': 200.51, 'lifetime': 401.02}"
POL_PH_000170_1,PH_000170,Life,164.68,100,Active,2024-06-14 20:57:36.576832,2025-06-14 20:57:36.576832,1356.67,"{'per_incident': 131.74, 'annual': 164.68, 'lifetime': 329.36}"
POL_PH_000171_1,PH_000171,Health,134.87,100,Active,2024-07-23 20:57:36.576832,2025-07-23 20:57:36.576832,4870.54,"{'per_incident': 107.9, 'annual': 134.87, 'lifetime': 269.74}"
