claim_id,policyholder_id,claim_type,claim_amount,severity,status,claim_date,description
CL_000261,PH_000241,Property,990.83,High,Denied,2020-09-28 20:57:36.483497,Property claim - High severity
CL_000262,PH_000551,Auto,1012.34,Low,Under Review,2024-12-16 20:57:36.483497,Auto claim - Low severity
CL_000263,PH_000398,Auto,2499.73,Medium,Closed,2023-03-05 20:57:36.483497,Auto claim - Medium severity
CL_000264,PH_000380,Property,1234.04,Medium,Closed,2021-12-16 20:57:36.483497,Property claim - Medium severity
CL_000265,PH_000973,Auto,489.06,Low,Denied,2021-07-21 20:57:36.483497,Auto claim - Low severity
CL_000266,PH_000714,Property,1757.43,High,Closed,2022-09-09 20:57:36.483497,Property claim - High severity
CL_000267,PH_000430,Property,173.53,Low,Closed,2022-06-05 20:57:36.483497,Property claim - Low severity
CL_000268,PH_000761,Auto,1145.24,Medium,Under Review,2021-08-23 20:57:36.483497,Auto claim - Medium severity
CL_000269,PH_000159,Health,2929.88,High,Closed,2020-10-02 20:57:36.483497,Health claim - High severity
CL_000270,PH_000425,Property,761.91,Low,Under Review,2022-01-17 20:57:36.483497,Property claim - Low severity
CL_000271,PH_000102,Property,965.03,Low,Closed,2021-01-16 20:57:36.483497,Property claim - Low severity
CL_000272,PH_000502,Health,199.63,Low,Denied,2022-04-08 20:57:36.483497,Health claim - Low severity
CL_000273,PH_000418,Disability,556.77,Low,Closed,2024-02-25 20:57:36.483497,Disability claim - Low severity
CL_000274,PH_000034,Auto,1259.35,High,Under Review,2021-11-06 20:57:36.483497,Auto claim - High severity
CL_000275,PH_000380,Auto,467.04,Low,Closed,2024-07-02 20:57:36.483497,Auto claim - Low severity
CL_000276,PH_000455,Health,12061.14,Critical,Closed,2023-03-24 20:57:36.483497,Health claim - Critical severity
CL_000277,PH_000974,Life,775.18,Medium,Closed,2024-05-24 20:57:36.483497,Life claim - Medium severity
CL_000278,PH_000876,Auto,1612.3,Medium,Closed,2023-09-08 20:57:36.483497,Auto claim - Medium severity
CL_000279,PH_000102,Health,437.76,Low,Closed,2021-11-15 20:57:36.483497,Health claim - Low severity
CL_000280,PH_000377,Auto,1021.21,Low,Closed,2022-08-31 20:57:36.484700,Auto claim - Low severity
CL_000281,PH_000924,Health,826.27,Low,Closed,2022-02-07 20:57:36.484700,Health claim - Low severity
CL_000282,PH_000368,Life,605.52,Medium,Closed,2025-05-18 20:57:36.484700,Life claim - Medium severity
CL_000283,PH_000408,Auto,1035.51,High,Denied,2024-03-03 20:57:36.484700,Auto claim - High severity
CL_000284,PH_000195,Life,181.95,Low,Closed,2025-01-12 20:57:36.484700,Life claim - Low severity
CL_000285,PH_000972,Life,756.04,Low,Denied,2020-12-18 20:57:36.484700,Life claim - Low severity
CL_000286,PH_000844,Health,282.13,Low,Open,2023-03-03 20:57:36.484700,Health claim - Low severity
CL_000287,PH_000094,Health,1293.87,Medium,Closed,2022-01-01 20:57:36.484700,Health claim - Medium severity
CL_000288,PH_000218,Disability,1688.41,Medium,Closed,2022-02-13 20:57:36.484700,Disability claim - Medium severity
CL_000289,PH_000655,Property,522.28,Low,Denied,2022-05-16 20:57:36.484700,Property claim - Low severity
CL_000290,PH_000995,Auto,858.1,Low,Under Review,2025-08-07 20:57:36.484700,Auto claim - Low severity
CL_000291,PH_000052,Health,389.51,Low,Closed,2021-04-22 20:57:36.484700,Health claim - Low severity
CL_000292,PH_000342,Auto,2019.62,High,Closed,2024-05-09 20:57:36.484700,Auto claim - High severity
CL_000293,PH_000129,Auto,447.61,Low,Closed,2021-04-22 20:57:36.484700,Auto claim - Low severity
CL_000294,PH_000579,Life,809.2,Low,Closed,2024-07-26 20:57:36.484700,Life claim - Low severity
CL_000295,PH_000071,Auto,1142.44,Medium,Closed,2021-01-24 20:57:36.484700,Auto claim - Medium severity
CL_000296,PH_000784,Life,211.31,Low,Closed,2022-08-11 20:57:36.484700,Life claim - Low severity
CL_000297,PH_000213,Auto,3531.15,High,Open,2022-06-07 20:57:36.484700,Auto claim - High severity
CL_000298,PH_000222,Auto,4625.63,High,Closed,2021-02-27 20:57:36.484700,Auto claim - High severity
CL_000299,PH_000891,Health,2812.18,High,Closed,2024-05-30 20:57:36.484700,Health claim - High severity
CL_000300,PH_000337,Auto,672.57,Medium,Closed,2021-05-18 20:57:36.484700,Auto claim - Medium severity
CL_000301,PH_000152,Auto,360.86,Low,Closed,2021-04-18 20:57:36.484700,Auto claim - Low severity
CL_000302,PH_000923,Health,426.81,Medium,Closed,2022-05-18 20:57:36.484700,Health claim - Medium severity
CL_000303,PH_000003,Health,205.28,Low,Open,2024-03-01 20:57:36.484700,Health claim - Low severity
CL_000304,PH_000880,Auto,12050.71,Critical,Under Review,2024-11-27 20:57:36.484700,Auto claim - Critical severity
CL_000305,PH_000134,Life,3362.58,Medium,Closed,2022-09-09 20:57:36.484700,Life claim - Medium severity
CL_000306,PH_000257,Property,303.11,Low,Closed,2021-03-29 20:57:36.485705,Property claim - Low severity
CL_000307,PH_000179,Auto,350.33,Low,Closed,2025-02-06 20:57:36.485705,Auto claim - Low severity
CL_000308,PH_000677,Life,351.95,Low,Open,2020-11-10 20:57:36.485705,Life claim - Low severity
CL_000309,PH_000027,Auto,1271.92,Medium,Closed,2024-12-24 20:57:36.485705,Auto claim - Medium severity
CL_000310,PH_000016,Property,784.83,Medium,Under Review,2023-09-17 20:57:36.485705,Property claim - Medium severity
CL_000311,PH_000809,Auto,2837.39,High,Closed,2021-04-19 20:57:36.485705,Auto claim - High severity
CL_000312,PH_000244,Property,341.53,Low,Closed,2022-06-02 20:57:36.485705,Property claim - Low severity
CL_000313,PH_000332,Auto,399.55,Low,Closed,2025-08-18 20:57:36.485705,Auto claim - Low severity
CL_000314,PH_000179,Auto,1981.0,Medium,Closed,2024-03-25 20:57:36.485705,Auto claim - Medium severity
CL_000315,PH_000054,Life,469.93,Low,Closed,2025-01-03 20:57:36.485705,Life claim - Low severity
CL_000316,PH_000760,Auto,279.94,Low,Closed,2023-05-11 20:57:36.485705,Auto claim - Low severity
CL_000317,PH_000539,Life,443.33,Low,Under Review,2025-01-30 20:57:36.485705,Life claim - Low severity
CL_000318,PH_000764,Property,1490.13,High,Closed,2025-05-12 20:57:36.485705,Property claim - High severity
CL_000319,PH_000488,Disability,410.15,Low,Denied,2023-03-16 20:57:36.485705,Disability claim - Low severity
CL_000320,PH_000797,Health,190.16,Low,Denied,2023-09-09 20:57:36.485705,Health claim - Low severity
CL_000321,PH_000526,Life,498.28,Low,Under Review,2022-05-23 20:57:36.485705,Life claim - Low severity
CL_000322,PH_000112,Auto,543.06,Low,Open,2023-03-09 20:57:36.485705,Auto claim - Low severity
CL_000323,PH_000516,Property,383.35,Low,Closed,2024-06-23 20:57:36.485705,Property claim - Low severity
CL_000324,PH_000969,Life,968.33,Low,Closed,2022-04-09 20:57:36.485705,Life claim - Low severity
CL_000325,PH_000045,Auto,8326.99,High,Closed,2021-08-22 20:57:36.485705,Auto claim - High severity
CL_000326,PH_000803,Property,823.43,Low,Closed,2020-11-09 20:57:36.485705,Property claim - Low severity
CL_000327,PH_000675,Property,2969.2,Medium,Closed,2022-10-18 20:57:36.485705,Property claim - Medium severity
CL_000328,PH_000309,Disability,478.4,Low,Denied,2023-02-24 20:57:36.485705,Disability claim - Low severity
CL_000329,PH_000659,Life,214.56,Low,Denied,2025-07-18 20:57:36.486705,Life claim - Low severity
CL_000330,PH_000063,Auto,2270.2,Medium,Denied,2023-01-13 20:57:36.486705,Auto claim - Medium severity
CL_000331,PH_000868,Health,868.0,Low,Under Review,2023-06-20 20:57:36.486705,Health claim - Low severity
CL_000332,PH_000437,Auto,10813.25,High,Closed,2021-11-14 20:57:36.486705,Auto claim - High severity
CL_000333,PH_000111,Health,387.0,Low,Closed,2022-12-20 20:57:36.486705,Health claim - Low severity
CL_000334,PH_000730,Life,1478.94,Medium,Closed,2023-03-26 20:57:36.486705,Life claim - Medium severity
CL_000335,PH_000076,Life,2706.63,High,Denied,2025-04-07 20:57:36.486705,Life claim - High severity
CL_000336,PH_000330,Auto,251.42,Low,Closed,2022-04-23 20:57:36.486705,Auto claim - Low severity
CL_000337,PH_000152,Auto,311.69,Low,Closed,2025-05-08 20:57:36.486705,Auto claim - Low severity
CL_000338,PH_000130,Health,503.71,Low,Closed,2024-03-05 20:57:36.486705,Health claim - Low severity
CL_000339,PH_000640,Property,564.26,Low,Closed,2022-03-03 20:57:36.486705,Property claim - Low severity
CL_000340,PH_000600,Auto,2537.43,High,Closed,2022-08-23 20:57:36.486705,Auto claim - High severity
CL_000341,PH_000730,Auto,1784.13,High,Open,2023-11-24 20:57:36.486705,Auto claim - High severity
CL_000342,PH_000391,Auto,2136.88,High,Open,2022-05-15 20:57:36.486705,Auto claim - High severity
CL_000343,PH_000544,Life,171.64,Low,Closed,2024-01-25 20:57:36.486705,Life claim - Low severity
CL_000344,PH_000465,Property,2511.66,High,Closed,2022-11-19 20:57:36.486705,Property claim - High severity
CL_000345,PH_000620,Property,872.09,Medium,Closed,2023-04-22 20:57:36.486705,Property claim - Medium severity
CL_000346,PH_000102,Auto,359.4,Low,Closed,2021-04-09 20:57:36.486705,Auto claim - Low severity
CL_000347,PH_000719,Auto,456.52,Low,Denied,2025-01-28 20:57:36.486705,Auto claim - Low severity
CL_000348,PH_000874,Disability,1519.47,Medium,Denied,2022-01-18 20:57:36.486705,Disability claim - Medium severity
CL_000349,PH_000667,Health,257.22,Low,Open,2020-10-18 20:57:36.486705,Health claim - Low severity
CL_000350,PH_000788,Auto,562.78,Low,Closed,2022-08-17 20:57:36.486705,Auto claim - Low severity
CL_000351,PH_000739,Property,392.93,Low,Closed,2020-11-12 20:57:36.486705,Property claim - Low severity
CL_000352,PH_000221,Health,840.71,Low,Closed,2023-04-23 20:57:36.486705,Health claim - Low severity
CL_000353,PH_000463,Property,2566.13,High,Closed,2020-09-27 20:57:36.486705,Property claim - High severity
CL_000354,PH_000234,Property,3556.33,High,Closed,2023-05-26 20:57:36.486705,Property claim - High severity
CL_000355,PH_000348,Auto,450.13,Low,Closed,2021-01-29 20:57:36.486705,Auto claim - Low severity
CL_000356,PH_000465,Life,971.99,Low,Closed,2023-06-26 20:57:36.486705,Life claim - Low severity
CL_000357,PH_000426,Auto,253.01,Low,Closed,2021-08-17 20:57:36.486705,Auto claim - Low severity
CL_000358,PH_000098,Health,1727.82,Medium,Closed,2023-12-19 20:57:36.486705,Health claim - Medium severity
CL_000359,PH_000438,Auto,6949.85,Critical,Closed,2023-12-19 20:57:36.486705,Auto claim - Critical severity
CL_000360,PH_000682,Life,561.15,Medium,Denied,2024-04-15 20:57:36.487704,Life claim - Medium severity
CL_000361,PH_000384,Life,1297.57,Medium,Closed,2024-11-11 20:57:36.487704,Life claim - Medium severity
CL_000362,PH_000704,Property,350.27,Low,Closed,2023-01-22 20:57:36.487704,Property claim - Low severity
CL_000363,PH_000069,Life,452.95,Medium,Closed,2025-03-17 20:57:36.487704,Life claim - Medium severity
CL_000364,PH_000852,Life,5163.69,High,Open,2025-03-29 20:57:36.487704,Life claim - High severity
CL_000365,PH_000096,Disability,691.64,Low,Closed,2023-04-19 20:57:36.487704,Disability claim - Low severity
CL_000366,PH_000099,Auto,205.14,Low,Open,2021-07-18 20:57:36.487704,Auto claim - Low severity
CL_000367,PH_000757,Auto,322.32,Low,Closed,2023-08-18 20:57:36.487704,Auto claim - Low severity
CL_000368,PH_000832,Auto,978.62,Medium,Closed,2024-12-27 20:57:36.487704,Auto claim - Medium severity
CL_000369,PH_000570,Health,520.48,Low,Closed,2025-05-20 20:57:36.487704,Health claim - Low severity
CL_000370,PH_000601,Life,709.21,Medium,Closed,2022-07-27 20:57:36.487704,Life claim - Medium severity
CL_000371,PH_000576,Auto,1595.41,Medium,Denied,2023-11-14 20:57:36.487704,Auto claim - Medium severity
CL_000372,PH_000687,Health,652.84,Medium,Closed,2025-01-12 20:57:36.487704,Health claim - Medium severity
CL_000373,PH_000421,Life,331.12,Low,Under Review,2023-09-26 20:57:36.487704,Life claim - Low severity
CL_000374,PH_000895,Auto,707.03,Low,Denied,2021-12-27 20:57:36.487704,Auto claim - Low severity
CL_000375,PH_000964,Property,300.38,Low,Closed,2021-07-06 20:57:36.487704,Property claim - Low severity
CL_000376,PH_000434,Auto,1091.03,Medium,Denied,2020-11-07 20:57:36.487704,Auto claim - Medium severity
CL_000377,PH_000938,Health,271.01,Low,Closed,2021-09-04 20:57:36.487704,Health claim - Low severity
CL_000378,PH_000053,Property,211.98,Low,Closed,2024-02-08 20:57:36.487704,Property claim - Low severity
CL_000379,PH_000615,Auto,7305.2,Critical,Closed,2023-12-20 20:57:36.487704,Auto claim - Critical severity
CL_000380,PH_000361,Property,335.64,Low,Closed,2025-02-19 20:57:36.487704,Property claim - Low severity
CL_000381,PH_000592,Auto,533.44,Low,Closed,2022-11-15 20:57:36.487704,Auto claim - Low severity
CL_000382,PH_000218,Health,12631.58,Critical,Under Review,2024-11-07 20:57:36.487704,Health claim - Critical severity
CL_000383,PH_000673,Property,1108.2,High,Denied,2023-01-06 20:57:36.487704,Property claim - High severity
CL_000384,PH_000230,Auto,335.4,Low,Closed,2020-12-19 20:57:36.487704,Auto claim - Low severity
CL_000385,PH_000111,Auto,1237.56,High,Closed,2023-10-03 20:57:36.487704,Auto claim - High severity
CL_000386,PH_000866,Auto,709.06,Medium,Closed,2022-08-07 20:57:36.488706,Auto claim - Medium severity
CL_000387,PH_000377,Health,2733.2,High,Closed,2025-01-27 20:57:36.488706,Health claim - High severity
CL_000388,PH_000781,Auto,437.27,Low,Denied,2024-02-27 20:57:36.488706,Auto claim - Low severity
CL_000389,PH_000588,Property,4338.21,Critical,Open,2024-06-13 20:57:36.488706,Property claim - Critical severity
CL_000390,PH_000827,Health,372.22,Low,Under Review,2023-04-25 20:57:36.488706,Health claim - Low severity
CL_000391,PH_000866,Property,495.8,Low,Closed,2022-07-29 20:57:36.488706,Property claim - Low severity
CL_000392,PH_000998,Auto,1165.36,Medium,Denied,2021-06-01 20:57:36.488706,Auto claim - Medium severity
CL_000393,PH_000839,Property,191.32,Low,Closed,2022-03-26 20:57:36.488706,Property claim - Low severity
CL_000394,PH_000629,Auto,314.41,Low,Closed,2021-12-07 20:57:36.488706,Auto claim - Low severity
CL_000395,PH_000659,Health,2124.63,Medium,Under Review,2022-08-06 20:57:36.488706,Health claim - Medium severity
CL_000396,PH_000027,Health,1211.02,Medium,Under Review,2022-04-21 20:57:36.488706,Health claim - Medium severity
CL_000397,PH_000952,Life,122.05,Low,Closed,2022-01-11 20:57:36.488706,Life claim - Low severity
CL_000398,PH_000850,Property,505.47,Low,Closed,2021-10-30 20:57:36.488706,Property claim - Low severity
CL_000399,PH_000274,Auto,675.06,Low,Closed,2025-07-22 20:57:36.488706,Auto claim - Low severity
CL_000400,PH_000185,Auto,480.7,Low,Denied,2024-03-09 20:57:36.488706,Auto claim - Low severity
CL_000401,PH_000720,Health,813.64,Medium,Closed,2021-06-11 20:57:36.488706,Health claim - Medium severity
CL_000402,PH_000317,Auto,399.13,Low,Denied,2023-10-25 20:57:36.488706,Auto claim - Low severity
CL_000403,PH_000360,Disability,815.91,Low,Closed,2025-09-07 20:57:36.488706,Disability claim - Low severity
CL_000404,PH_000186,Property,1297.9,Medium,Closed,2020-11-03 20:57:36.488706,Property claim - Medium severity
CL_000405,PH_000147,Auto,344.28,Low,Closed,2022-07-18 20:57:36.488706,Auto claim - Low severity
CL_000406,PH_000674,Life,1241.98,Medium,Closed,2023-06-22 20:57:36.488706,Life claim - Medium severity
CL_000407,PH_000072,Auto,334.29,Low,Closed,2024-12-03 20:57:36.488706,Auto claim - Low severity
CL_000408,PH_000759,Health,766.29,Medium,Closed,2022-03-03 20:57:36.488706,Health claim - Medium severity
CL_000409,PH_000996,Property,716.76,Low,Closed,2025-07-19 20:57:36.488706,Property claim - Low severity
CL_000410,PH_000094,Auto,372.09,Low,Closed,2021-07-14 20:57:36.488706,Auto claim - Low severity
CL_000411,PH_000544,Auto,3278.4,High,Closed,2024-07-06 20:57:36.488706,Auto claim - High severity
CL_000412,PH_000386,Property,542.91,Medium,Closed,2023-05-14 20:57:36.488706,Property claim - Medium severity
CL_000413,PH_000465,Health,670.28,Low,Closed,2023-10-22 20:57:36.488706,Health claim - Low severity
CL_000414,PH_000162,Health,161.92,Low,Closed,2023-08-24 20:57:36.488706,Health claim - Low severity
CL_000415,PH_000320,Disability,7718.26,Critical,Closed,2021-09-03 20:57:36.488706,Disability claim - Critical severity
CL_000416,PH_000333,Auto,852.67,Low,Open,2021-05-13 20:57:36.488706,Auto claim - Low severity
CL_000417,PH_000965,Property,460.47,Low,Closed,2022-07-15 20:57:36.488706,Property claim - Low severity
CL_000418,PH_000611,Disability,1562.54,Medium,Under Review,2025-03-30 20:57:36.488706,Disability claim - Medium severity
CL_000419,PH_000905,Health,2343.06,Medium,Closed,2025-06-04 20:57:36.488706,Health claim - Medium severity
CL_000420,PH_000160,Property,858.21,Medium,Closed,2024-11-01 20:57:36.488706,Property claim - Medium severity
CL_000421,PH_000773,Auto,254.05,Low,Closed,2022-04-03 20:57:36.488706,Auto claim - Low severity
CL_000422,PH_000051,Auto,1786.37,Medium,Under Review,2021-12-09 20:57:36.488706,Auto claim - Medium severity
CL_000423,PH_000084,Auto,661.07,Low,Open,2024-03-11 20:57:36.488706,Auto claim - Low severity
CL_000424,PH_000454,Auto,437.82,Low,Denied,2022-01-03 20:57:36.488706,Auto claim - Low severity
CL_000425,PH_000435,Property,736.2,Medium,Closed,2022-12-30 20:57:36.489967,Property claim - Medium severity
CL_000426,PH_000622,Property,4391.07,High,Closed,2023-03-29 20:57:36.489967,Property claim - High severity
CL_000427,PH_000425,Auto,239.02,Low,Open,2024-03-09 20:57:36.489967,Auto claim - Low severity
CL_000428,PH_000221,Disability,208.46,Low,Closed,2021-06-26 20:57:36.489967,Disability claim - Low severity
CL_000429,PH_000525,Life,424.77,Low,Closed,2025-01-29 20:57:36.489967,Life claim - Low severity
CL_000430,PH_000354,Property,688.14,Medium,Closed,2023-04-23 20:57:36.489967,Property claim - Medium severity
CL_000431,PH_000114,Property,4729.25,High,Closed,2024-02-17 20:57:36.489967,Property claim - High severity
CL_000432,PH_000695,Auto,832.56,Medium,Closed,2021-11-30 20:57:36.489967,Auto claim - Medium severity
CL_000433,PH_000608,Health,316.61,Low,Denied,2022-12-28 20:57:36.489967,Health claim - Low severity
CL_000434,PH_000540,Auto,177.4,Low,Closed,2021-12-23 20:57:36.489967,Auto claim - Low severity
CL_000435,PH_000316,Auto,1132.03,Medium,Closed,2025-06-18 20:57:36.489967,Auto claim - Medium severity
CL_000436,PH_000226,Property,559.48,Low,Closed,2023-07-03 20:57:36.489967,Property claim - Low severity
CL_000437,PH_000614,Health,2371.22,High,Closed,2025-05-30 20:57:36.489967,Health claim - High severity
CL_000438,PH_000008,Auto,721.28,Medium,Closed,2024-07-28 20:57:36.489967,Auto claim - Medium severity
CL_000439,PH_000309,Disability,608.71,Low,Closed,2024-07-14 20:57:36.489967,Disability claim - Low severity
